y_hat,y_hat_sigma,y_true,y_hat_mlp,y_true_mlp
0.76781905,0.05068593,1.0,0.90773815,1.0
0.845775,0.057688378,1.0,0.6620325,1.0
0.4085212,0.08873006,1.0,0.87855756,1.0
0.97662765,0.008370786,1.0,0.9769081,1.0
0.81375605,0.046541557,0.0,0.74118,0.0
0.26857334,0.05809215,0.0,0.12071108,0.0
0.9395867,0.019024257,1.0,0.9935836,1.0
0.08783551,0.025951097,1.0,0.018149436,1.0
0.25422162,0.07302252,0.0,0.04465443,0.0
0.10788141,0.02907334,0.0,0.05598591,0.0
0.8719357,0.03929365,1.0,0.95248437,1.0
0.7710416,0.057428576,1.0,0.8259029,1.0
0.1417193,0.026307967,0.0,0.020040637,0.0
0.91100645,0.028083703,1.0,0.9534272,1.0
0.10916835,0.031047417,0.0,0.037155423,0.0
0.34974825,0.07613705,1.0,0.14084801,1.0
0.23162447,0.05960633,0.0,0.18742661,0.0
0.9438212,0.019866137,1.0,0.9581444,1.0
0.06969989,0.022567589,0.0,0.021372762,0.0
0.754813,0.04328587,1.0,0.42202783,1.0
0.37346917,0.062606044,0.0,0.46183625,0.0
0.86657757,0.036257196,1.0,0.9088931,1.0
0.09748328,0.029338228,1.0,0.43325782,1.0
0.11162671,0.03326418,0.0,0.36998767,0.0
0.13481183,0.03652252,0.0,0.11590317,0.0
0.9150008,0.022326065,0.0,0.96142244,0.0
0.10854425,0.021582274,1.0,0.14473046,1.0
0.13112901,0.024610939,0.0,0.18999355,0.0
0.7974076,0.048908133,1.0,0.99028146,1.0
0.3394566,0.07407591,1.0,0.09462412,1.0
0.09826574,0.02807326,0.0,0.06570433,0.0
0.13992764,0.036581893,0.0,0.51907647,0.0
0.14607297,0.05590494,0.0,0.17377734,0.0
0.48113823,0.0736257,0.0,0.4890866,0.0
0.66273695,0.07347487,0.0,0.6722952,0.0
0.9293162,0.020327069,1.0,0.97867525,1.0
0.873687,0.03065287,1.0,0.8887287,1.0
0.57805437,0.07233819,0.0,0.35380965,0.0
0.16189726,0.046189297,0.0,0.10428733,0.0
0.37404674,0.07556881,1.0,0.47360492,1.0
0.1981221,0.055354513,0.0,0.016575811,0.0
0.11705947,0.032225788,0.0,0.015584357,0.0
0.5155052,0.06906005,1.0,0.13997899,1.0
0.8925584,0.03226841,1.0,0.8336134,1.0
0.7334523,0.062353328,0.0,0.7418544,0.0
0.26885048,0.06631383,0.0,0.21885557,0.0
0.3200792,0.07492906,0.0,0.17179264,0.0
0.20514768,0.04921022,0.0,0.013947104,0.0
0.9304169,0.02125614,1.0,0.91143835,1.0
0.1773893,0.052694492,1.0,0.60589457,1.0
0.883538,0.040365446,1.0,0.95538443,1.0
0.9826435,0.007101602,1.0,0.9988085,1.0
0.89480555,0.035104167,1.0,0.9897154,1.0
0.5158888,0.064900346,1.0,0.21776778,1.0
0.13394722,0.048222777,0.0,0.046330955,0.0
0.9415129,0.02002079,1.0,0.9705192,1.0
0.89516485,0.030442629,1.0,0.8179963,1.0
0.64395106,0.06254126,1.0,0.8398396,1.0
0.20691495,0.044288587,0.0,0.08868833,0.0
0.118834816,0.031371906,0.0,0.07339111,0.0
0.17341608,0.054040477,0.0,0.4409831,0.0
0.9689473,0.010511857,1.0,0.99096113,1.0
0.12493447,0.02339693,1.0,0.013348522,1.0
0.80248344,0.051087655,1.0,0.67703027,1.0
0.27987695,0.05967303,0.0,0.51746505,0.0
0.6668886,0.068676,1.0,0.8428434,1.0
0.07464967,0.023571724,0.0,0.47997546,0.0
0.10411388,0.025637629,0.0,0.09568722,0.0
0.064923644,0.025539031,0.0,0.6107082,0.0
0.10173511,0.03011415,0.0,0.49255133,0.0
0.6379147,0.0817025,1.0,0.9029885,1.0
0.31974462,0.072559305,1.0,0.29719087,1.0
0.7958256,0.04713902,1.0,0.8962569,1.0
0.38537645,0.058100805,0.0,0.05168147,0.0
0.11539481,0.038674165,0.0,0.32036492,0.0
0.332158,0.06337787,0.0,0.34403607,0.0
0.71801317,0.06328433,1.0,0.85299873,1.0
0.3111529,0.07986961,1.0,0.7288987,1.0
0.8251211,0.043861732,1.0,0.7400413,1.0
0.17113876,0.046107017,0.0,0.06589646,0.0
0.23732415,0.07143798,0.0,0.03128882,0.0
0.95470995,0.019298656,1.0,0.85324055,1.0
0.9368323,0.022541225,1.0,0.92182374,1.0
0.9760987,0.00865309,1.0,0.96900284,1.0
0.47343853,0.0814516,0.0,0.5913444,0.0
0.9889953,0.0049286005,1.0,0.99594045,1.0
0.93343425,0.018203737,0.0,0.6938283,0.0
0.1653833,0.03206267,0.0,0.008963786,0.0
0.9682969,0.012728466,1.0,0.789462,1.0
0.9311254,0.019796843,1.0,0.9912186,1.0
0.37581527,0.08079846,1.0,0.0398469,1.0
0.6551006,0.06727005,1.0,0.19336888,1.0
0.12507008,0.034751654,0.0,0.059457146,0.0
0.49904794,0.08803721,1.0,0.5866411,1.0
0.17595147,0.047192115,0.0,0.016527673,0.0
0.8986463,0.027387539,1.0,0.75270677,1.0
0.7867954,0.053979278,1.0,0.69791394,1.0
0.2056699,0.04870594,1.0,0.18854842,1.0
0.8591874,0.040774975,1.0,0.95825166,1.0
0.47483307,0.078933336,0.0,0.6597155,0.0
0.940914,0.018930702,1.0,0.91659164,1.0
0.81627107,0.07026382,1.0,0.33185956,1.0
0.16898274,0.03614346,1.0,0.28367144,1.0
0.36341378,0.06960492,0.0,0.28033444,0.0
0.92732835,0.026997412,1.0,0.881275,1.0
0.19329646,0.03383858,0.0,0.19706693,0.0
0.1498737,0.027204545,0.0,0.14623384,0.0
0.13825595,0.024744537,0.0,0.11478363,0.0
0.790585,0.06804554,1.0,0.95554996,1.0
0.10443458,0.054585177,0.0,0.14508256,0.0
0.40662047,0.062178627,0.0,0.47685087,0.0
0.08317287,0.025604004,0.0,0.0916957,0.0
0.93442833,0.01941179,1.0,0.9436121,1.0
0.52598643,0.12429031,1.0,0.72460955,1.0
0.4759709,0.081671216,1.0,0.4016704,1.0
0.8948201,0.029371602,0.0,0.8228719,0.0
0.9234215,0.022699237,1.0,0.5519501,1.0
0.0713855,0.036836985,0.0,0.10843896,0.0
0.9025694,0.02764032,0.0,0.9762793,0.0
0.10742124,0.026142634,0.0,0.02588557,0.0
0.91239387,0.023842271,0.0,0.99236476,0.0
0.7454707,0.060694546,1.0,0.31348628,1.0
0.8920678,0.03852516,1.0,0.94557214,1.0
0.33973086,0.08356983,1.0,0.4480172,1.0
0.6913114,0.07018548,1.0,0.66206765,1.0
0.7056222,0.062341105,1.0,0.6221535,1.0
0.9487179,0.017627975,1.0,0.98182535,1.0
0.24220192,0.059053287,0.0,0.17522441,0.0
0.9554951,0.015327123,1.0,0.9968748,1.0
0.575273,0.08022733,0.0,0.8428014,0.0
0.12689598,0.02402184,1.0,0.14418024,1.0
0.6784437,0.06963224,1.0,0.9076998,1.0
0.06734311,0.021016413,0.0,0.051993303,0.0
0.28837916,0.082831636,0.0,0.028517948,0.0
0.11811611,0.03020726,0.0,0.02864211,0.0
0.91949046,0.028271073,1.0,0.85956305,1.0
0.14271049,0.041435577,0.0,0.03550588,0.0
0.12672111,0.024465617,1.0,0.14970702,1.0
0.1640581,0.029108603,0.0,0.26757535,0.0
0.112822704,0.040995613,0.0,0.20719022,0.0
0.2129816,0.03760569,0.0,0.022981564,0.0
0.048613463,0.014013542,0.0,0.029989619,0.0
0.89136416,0.029641274,1.0,0.9559418,1.0
0.24880747,0.059385553,0.0,0.2444693,0.0
0.76432514,0.06532704,1.0,0.90246695,1.0
0.93804395,0.022409175,1.0,0.9725318,1.0
0.9240527,0.03298303,1.0,0.9373428,1.0
0.30960777,0.06436489,0.0,0.50222015,0.0
0.7179426,0.056249343,0.0,0.725647,0.0
0.32789642,0.07354482,1.0,0.3874554,1.0
0.75116545,0.054515693,1.0,0.62440354,1.0
0.47128963,0.07162146,1.0,0.4686802,1.0
0.538151,0.102303945,1.0,0.36880168,1.0
0.14760877,0.045124784,0.0,0.0688997,0.0
0.9589962,0.013772599,0.0,0.97759455,0.0
0.6151229,0.060694978,0.0,0.25269732,0.0
0.24122642,0.0700104,0.0,0.23880969,0.0
0.9697824,0.011627399,1.0,0.9981388,1.0
0.20621845,0.04031834,1.0,0.010613539,1.0
0.17249995,0.029264849,0.0,0.14042081,0.0
0.7625358,0.0717387,1.0,0.30520856,1.0
0.117897056,0.03466936,1.0,0.04252473,1.0
0.36749002,0.07263898,1.0,0.048608188,1.0
0.39634418,0.07708874,0.0,0.10826226,0.0
0.254731,0.05730117,0.0,0.030644078,0.0
0.4519951,0.07389755,0.0,0.14278704,0.0
0.9690752,0.012268015,1.0,0.9974694,1.0
0.10713285,0.029670272,0.0,0.014056251,0.0
0.99179685,0.0050291815,1.0,0.99578094,1.0
0.918286,0.02494805,1.0,0.88657767,1.0
0.90245616,0.033047866,1.0,0.8021172,1.0
0.5661074,0.07900914,1.0,0.339324,1.0
0.9573488,0.015182169,1.0,0.9804944,1.0
0.703405,0.070736915,1.0,0.37841684,1.0
0.12559558,0.024079947,0.0,0.112501346,0.0
0.49755812,0.09462772,1.0,0.29555497,1.0
0.9514555,0.018801622,1.0,0.935601,1.0
0.97405696,0.010341463,1.0,0.96752644,1.0
0.9378688,0.025907896,1.0,0.7233985,1.0
0.8470482,0.05011395,1.0,0.9728836,1.0
0.13288867,0.13452631,1.0,0.5693483,1.0
0.21706678,0.06279854,1.0,0.39879984,1.0
0.13225396,0.036840145,0.0,0.8357979,0.0
0.63932204,0.082492955,0.0,0.16165583,0.0
0.8231802,0.041768856,1.0,0.8774731,1.0
0.15151522,0.042761803,0.0,0.8657106,0.0
0.12445996,0.023630835,0.0,0.14268169,0.0
0.8254716,0.04638704,1.0,0.68027914,1.0
0.6781301,0.061767135,1.0,0.44730303,1.0
0.1268957,0.02430829,0.0,0.13528627,0.0
0.18021727,0.044075582,0.0,0.39445278,0.0
0.34970987,0.07533558,1.0,0.10134519,1.0
0.12166865,0.02494242,1.0,0.24673863,1.0
0.8624002,0.037674893,1.0,0.80020005,1.0
0.10698993,0.021018844,0.0,0.13410352,0.0
0.88553214,0.03106562,1.0,0.81191236,1.0
0.07083878,0.024364183,0.0,0.121316515,0.0
0.77195495,0.05270927,1.0,0.60892355,1.0
0.7657415,0.05190499,1.0,0.9160564,1.0
0.18516149,0.061719447,0.0,0.04955201,0.0
0.31451595,0.06278293,0.0,0.53577834,0.0
0.6805865,0.06279473,1.0,0.9116009,1.0
0.5660287,0.087522574,0.0,0.6377964,0.0
0.48992988,0.090613954,1.0,0.6628621,1.0
0.16897477,0.054226924,0.0,0.036060177,0.0
0.13910446,0.032292627,0.0,0.2685916,0.0
0.9442085,0.019105637,1.0,0.9971113,1.0
0.2590337,0.04362725,0.0,0.21923114,0.0
0.17004512,0.045993686,0.0,0.6385955,0.0
0.4754395,0.07952899,1.0,0.6048897,1.0
0.08091195,0.024706418,1.0,0.22353826,1.0
0.8002639,0.05936267,1.0,0.9128121,1.0
0.068223916,0.023182848,0.0,0.31592983,0.0
0.20278034,0.06286389,0.0,0.43858296,0.0
0.21161245,0.058009226,1.0,0.26096195,1.0
0.5554121,0.07181337,0.0,0.70369786,0.0
0.1735082,0.05729869,0.0,0.16494001,0.0
0.18068556,0.053208362,0.0,0.33125082,0.0
0.39136964,0.0693497,0.0,0.81063163,0.0
0.5984421,0.06469738,1.0,0.27221197,1.0
0.16377419,0.05900546,0.0,0.26149628,0.0
0.629544,0.06876285,1.0,0.33909127,1.0
0.9304168,0.020440789,1.0,0.92850775,1.0
0.8561545,0.04011362,1.0,0.8298882,1.0
0.96232694,0.011842085,1.0,0.9302944,1.0
0.25184476,0.06844401,0.0,0.07683778,0.0
0.30251378,0.074339375,1.0,0.2151754,1.0
0.14550506,0.039044254,0.0,0.17933422,0.0
0.64340144,0.082676806,0.0,0.76721853,0.0
0.112229235,0.0339658,0.0,0.12495376,0.0
0.16080216,0.04709699,0.0,0.15374427,0.0
0.1550687,0.04040737,0.0,0.06421372,0.0
0.5168221,0.079441555,1.0,0.55141586,1.0
0.93043846,0.024334298,1.0,0.9832918,1.0
0.9781976,0.008454485,1.0,0.98498917,1.0
0.6141335,0.1182676,0.0,0.9140544,0.0
0.07485568,0.029312782,0.0,0.19736418,0.0
0.09196239,0.027765827,0.0,0.13715886,0.0
0.90682733,0.030521577,1.0,0.6735801,1.0
0.17347358,0.055077713,0.0,0.16019143,0.0
0.97912586,0.007695118,1.0,0.9908634,1.0
0.9286908,0.023782888,0.0,0.96134436,0.0
0.47766808,0.067953534,1.0,0.39018464,1.0
0.97358847,0.009139865,1.0,0.98395675,1.0
0.38799578,0.09183424,0.0,0.3572223,0.0
0.3151204,0.057508614,1.0,0.6354822,1.0
0.93421316,0.020697266,1.0,0.9375519,1.0
0.1257854,0.02428351,0.0,0.2141485,0.0
0.42286783,0.0802066,1.0,0.17011659,1.0
0.9796303,0.007981538,1.0,0.94352424,1.0
0.939214,0.021474356,1.0,0.86592126,1.0
0.06565103,0.021910269,0.0,0.0054196697,0.0
0.5902328,0.07198932,0.0,0.3678697,0.0
0.28576782,0.07279672,0.0,0.34022754,0.0
0.22289102,0.048746128,0.0,0.095840774,0.0
0.23730774,0.062119514,0.0,0.007049115,0.0
0.51880145,0.08023446,0.0,0.40543157,0.0
0.98826814,0.005013699,1.0,0.9822251,1.0
0.52551794,0.06123454,1.0,0.27573007,1.0
0.4456104,0.09012537,1.0,0.27644077,1.0
0.6082025,0.072609656,0.0,0.95055133,0.0
0.24152537,0.05362161,1.0,0.2093721,1.0
0.21204665,0.04749848,0.0,0.32034087,0.0
0.14414185,0.026845241,0.0,0.5017931,0.0
0.123078294,0.023815762,0.0,0.29238543,0.0
0.2645707,0.049714927,0.0,0.5595931,0.0
0.7699746,0.06370379,0.0,0.9212077,0.0
0.22084726,0.036938876,1.0,0.36047462,1.0
0.35043022,0.05843225,0.0,0.74647063,0.0
0.10718296,0.042061053,0.0,0.117932595,0.0
0.4250333,0.06591016,1.0,0.60334057,1.0
0.9649878,0.010709002,1.0,0.9264648,1.0
0.26679993,0.068436444,0.0,0.3980313,0.0
0.12537259,0.02404349,1.0,0.31304872,1.0
0.13731535,0.025398403,0.0,0.42278188,0.0
0.60693973,0.09327294,1.0,0.81692266,1.0
0.9692,0.012969141,1.0,0.81380314,1.0
0.18997766,0.045919415,0.0,0.19992596,0.0
0.14524959,0.029152434,0.0,0.19519013,0.0
0.36168724,0.09473506,0.0,0.052991908,0.0
0.4380533,0.08469176,1.0,0.36069447,1.0
0.556678,0.0700231,1.0,0.88065785,1.0
0.061401512,0.019243678,1.0,0.33248356,1.0
0.23699863,0.03989486,0.0,0.07898031,0.0
0.16885617,0.04142283,0.0,0.65556014,0.0
0.9335084,0.021634558,0.0,0.57865274,0.0
0.23485984,0.039408356,0.0,0.06371146,0.0
0.73519427,0.06849883,0.0,0.7593212,0.0
0.5428355,0.1028804,0.0,0.8677731,0.0
0.96277165,0.014163998,1.0,0.977227,1.0
0.19877236,0.03612659,0.0,0.062012892,0.0
0.1728488,0.029283335,0.0,0.037712734,0.0
0.69061565,0.062321886,0.0,0.87903243,0.0
0.8672733,0.039875753,1.0,0.90478235,1.0
0.27951142,0.06411608,1.0,0.50763065,1.0
0.5922136,0.086559124,0.0,0.91162866,0.0
0.7066592,0.055255037,0.0,0.2409435,0.0
0.79021096,0.051052272,0.0,0.96899664,0.0
0.24825522,0.03981975,0.0,0.10882642,0.0
0.95718807,0.012231673,1.0,0.9756653,1.0
0.9659456,0.013216534,1.0,0.9865392,1.0
0.9213371,0.023038037,1.0,0.85670924,1.0
0.9099765,0.027141677,1.0,0.9404332,1.0
0.5152407,0.07922747,0.0,0.7353163,0.0
0.2828187,0.042969603,0.0,0.09014187,0.0
0.47689912,0.0841634,1.0,0.4283054,1.0
0.5931592,0.069245346,1.0,0.7789594,1.0
0.1822378,0.056203507,1.0,0.21307631,1.0
0.17345874,0.043860387,0.0,0.27447644,0.0
0.30616167,0.07573628,1.0,0.19705093,1.0
0.16723648,0.030140582,0.0,0.013065305,0.0
0.91847587,0.022934336,1.0,0.9766633,1.0
0.4092301,0.080718674,1.0,0.076777734,1.0
0.85194796,0.03730548,1.0,0.904967,1.0
0.53382903,0.07242104,1.0,0.28006724,1.0
0.22890712,0.06572837,0.0,0.058661725,0.0
0.13572112,0.035612117,0.0,0.07950674,0.0
0.07329929,0.026969587,0.0,0.06446063,0.0
0.87832034,0.032791667,1.0,0.98571014,1.0
0.47932622,0.09196896,1.0,0.1981143,1.0
0.7632553,0.07817312,1.0,0.9543191,1.0
0.7111214,0.06639747,1.0,0.8219682,1.0
0.10989753,0.034760542,0.0,0.43748724,0.0
0.13990979,0.050479632,0.0,0.07041262,0.0
0.11778573,0.03772644,0.0,0.21758847,0.0
0.25747895,0.06994817,1.0,0.73022366,1.0
0.6248935,0.066240914,1.0,0.74288476,1.0
0.103173904,0.029700104,1.0,0.08040293,1.0
0.08960343,0.02810941,0.0,0.20814441,0.0
0.07727087,0.026044916,0.0,0.07350709,0.0
0.16266352,0.056663446,0.0,0.07631814,0.0
0.95247644,0.016588828,1.0,0.9900585,1.0
0.9684624,0.012845652,0.0,0.9878929,0.0
0.78341174,0.062380217,0.0,0.22960576,0.0
0.70721936,0.06677528,1.0,0.49245918,1.0
0.89796436,0.027130023,1.0,0.97515434,1.0
0.5270621,0.07848792,1.0,0.2823787,1.0
0.37595117,0.081709825,1.0,0.27171984,1.0
0.43610856,0.06896428,0.0,0.43482882,0.0
0.8661706,0.032375377,1.0,0.8569089,1.0
0.6687051,0.06657212,0.0,0.89414716,0.0
0.61475015,0.118918024,1.0,0.7434218,1.0
0.9775424,0.010316656,1.0,0.998531,1.0
0.10329802,0.019859616,0.0,0.018235102,0.0
0.124098584,0.02321846,0.0,0.041816857,0.0
0.85886747,0.0392319,0.0,0.822931,0.0
0.39099178,0.08064365,0.0,0.46656826,0.0
0.57654417,0.088862285,0.0,0.9177948,0.0
0.09653606,0.029840095,0.0,0.030484015,0.0
0.9150666,0.025886565,1.0,0.96996486,1.0
0.16859655,0.02813485,0.0,0.03790203,0.0
0.17749676,0.04589157,0.0,0.058376905,0.0
0.29890624,0.063833475,0.0,0.3312847,0.0
0.9290701,0.021359224,1.0,0.99192774,1.0
0.14448126,0.038736824,0.0,0.026180627,0.0
0.3451718,0.08257792,1.0,0.6763748,1.0
0.16661017,0.047906578,0.0,0.104754604,0.0
0.23304202,0.057398632,0.0,0.037971787,0.0
0.89672107,0.026345208,1.0,0.81840044,1.0
0.81036925,0.047896218,1.0,0.8799768,1.0
0.5429287,0.08335952,0.0,0.80375564,0.0
0.0969966,0.030551223,1.0,0.22393498,1.0
0.7335791,0.06510304,1.0,0.9752186,1.0
0.47258854,0.079446316,0.0,0.68510205,0.0
0.38612306,0.057980053,1.0,0.46128875,1.0
0.11520818,0.034480758,1.0,0.05515398,1.0
0.845217,0.038758263,0.0,0.9669329,0.0
0.10315437,0.020525645,0.0,0.024704691,0.0
0.21660401,0.05535845,0.0,0.32925746,0.0
0.17495094,0.04959016,0.0,0.34400505,0.0
0.7421528,0.046145782,1.0,0.94779325,1.0
0.789133,0.05383416,1.0,0.891631,1.0
0.4213122,0.08593014,1.0,0.32175773,1.0
0.16363664,0.03051929,0.0,0.05019184,0.0
0.14027058,0.049732305,0.0,0.065727554,0.0
0.20214872,0.047903538,0.0,0.1590083,0.0
0.3122496,0.065906025,0.0,0.8511675,0.0
0.8689719,0.03830485,0.0,0.8998406,0.0
0.35400033,0.06830334,0.0,0.2983204,0.0
0.95185214,0.0163352,1.0,0.9702964,1.0
0.93711466,0.019835373,1.0,0.9558519,1.0
0.6675083,0.061021175,1.0,0.8017761,1.0
0.09569061,0.034825142,0.0,0.121224105,0.0
0.0711739,0.028606566,0.0,0.22803451,0.0
0.850049,0.034329556,1.0,0.9399052,1.0
0.22199038,0.053612385,1.0,0.2035572,1.0
0.8868959,0.026633,1.0,0.9654887,1.0
0.2648767,0.058967143,0.0,0.7183468,0.0
0.29824403,0.06222183,0.0,0.3243665,0.0
0.15021619,0.02772861,0.0,0.012696788,0.0
0.26541084,0.07595748,1.0,0.8496165,1.0
0.15990151,0.05087342,0.0,0.4248794,0.0
0.2442383,0.056105517,0.0,0.56415826,0.0
0.37487358,0.078085944,0.0,0.56828046,0.0
0.62924117,0.07103002,1.0,0.69556385,1.0
0.35487714,0.06452528,1.0,0.38596436,1.0
0.34027067,0.051165015,1.0,0.06686432,1.0
0.22184837,0.057345655,0.0,0.42717257,0.0
0.30035165,0.052429486,1.0,0.09249896,1.0
0.14962475,0.051863525,0.0,0.13590972,0.0
0.94737625,0.016180236,1.0,0.76531166,1.0
0.32113302,0.06298864,0.0,0.44344264,0.0
0.1427474,0.039466072,0.0,0.08252451,0.0
0.23023215,0.048796758,1.0,0.8211023,1.0
0.82435477,0.048209753,1.0,0.7926453,1.0
0.39183724,0.074123524,1.0,0.40546286,1.0
0.61621577,0.08840482,1.0,0.9408279,1.0
0.12937602,0.024494695,0.0,0.18061797,0.0
0.8823381,0.037831306,1.0,0.66927755,1.0
0.16472514,0.05234874,1.0,0.2643792,1.0
0.6955525,0.058070526,1.0,0.58653516,1.0
0.18412206,0.033725314,0.0,0.30813292,0.0
0.57335824,0.084160484,0.0,0.28604072,0.0
0.22208005,0.03801486,1.0,0.3733238,1.0
0.18327312,0.06128174,0.0,0.27634966,0.0
0.85405624,0.048196327,1.0,0.97086585,1.0
0.7768191,0.05828845,0.0,0.9492795,0.0
0.12164265,0.023295144,0.0,0.1582494,0.0
0.2641636,0.06955261,0.0,0.2042925,0.0
0.7669482,0.05475245,1.0,0.8392351,1.0
0.7767859,0.05257202,1.0,0.6393269,1.0
0.12539989,0.024075288,0.0,0.104130045,0.0
0.17453027,0.030292418,0.0,0.12226743,0.0
0.8681599,0.033435117,1.0,0.96061575,1.0
0.5877858,0.077732615,0.0,0.5345726,0.0
0.12792276,0.032367203,0.0,0.075836554,0.0
0.25869483,0.07548641,0.0,0.40622,0.0
0.81742084,0.04359957,0.0,0.4922672,0.0
0.74455976,0.06683602,1.0,0.5956505,1.0
0.5249335,0.08921146,1.0,0.21920814,1.0
0.9573869,0.013132036,1.0,0.88703597,1.0
0.7443186,0.07897177,0.0,0.7687034,0.0
0.117359996,0.039070804,0.0,0.36239305,0.0
0.55205774,0.078615986,0.0,0.102680154,0.0
0.8557165,0.03850506,1.0,0.8730464,1.0
0.29941517,0.07479088,1.0,0.5882871,1.0
0.16810504,0.032893628,0.0,0.28117535,0.0
0.68531203,0.06557379,1.0,0.83207834,1.0
0.83375967,0.04268259,1.0,0.75392497,1.0
0.4817128,0.08743242,1.0,0.059385125,1.0
0.7776424,0.058937073,1.0,0.8760609,1.0
0.25032055,0.042285513,0.0,0.23424993,0.0
0.7096455,0.063828655,1.0,0.7402546,1.0
0.93501407,0.020677703,1.0,0.8780007,1.0
0.9821965,0.0069335066,1.0,0.99173915,1.0
0.88738096,0.029186433,1.0,0.8152051,1.0
0.13130987,0.037160784,1.0,0.08152827,1.0
0.90664834,0.024643652,1.0,0.83583874,1.0
0.17739278,0.033908278,0.0,0.039821196,0.0
0.5425858,0.08193802,0.0,0.13756701,0.0
0.8815959,0.035861872,1.0,0.90551823,1.0
0.2925878,0.06558243,0.0,0.061332673,0.0
0.09138711,0.026934497,1.0,0.054431856,1.0
0.6791524,0.06781387,1.0,0.23835362,1.0
0.97735393,0.008796243,1.0,0.9703166,1.0
0.16047822,0.029498722,0.0,0.17193703,0.0
0.3871922,0.07429025,1.0,0.10806312,1.0
0.92474675,0.033425372,0.0,0.9269384,0.0
0.9652597,0.010974305,1.0,0.96424514,1.0
0.91249716,0.023940818,1.0,0.95619315,1.0
0.20873098,0.048073523,0.0,0.28772712,0.0
0.13309148,0.040012244,0.0,0.0448719,0.0
0.19615497,0.047825873,0.0,0.2929798,0.0
0.07526987,0.024408927,0.0,0.5064007,0.0
0.052580256,0.01774334,0.0,0.06305017,0.0
0.2102717,0.035901442,0.0,0.123000436,0.0
0.73209274,0.056126643,0.0,0.7731618,0.0
0.0654652,0.02298408,0.0,0.23944074,0.0
0.16821198,0.046092104,0.0,0.5709094,0.0
0.39303887,0.09668608,1.0,0.5675216,1.0
0.8904586,0.026998008,1.0,0.9580406,1.0
0.40862373,0.0817113,0.0,0.54057455,0.0
0.36202058,0.07721865,0.0,0.44668493,0.0
0.25133288,0.06497647,0.0,0.3146731,0.0
0.19758269,0.045284294,1.0,0.16366684,1.0
0.90055156,0.028037105,1.0,0.9629363,1.0
0.30532944,0.06252804,0.0,0.2333199,0.0
0.8638087,0.050715573,0.0,0.938122,0.0
0.5963327,0.08669237,0.0,0.9414383,0.0
0.21976516,0.06452017,0.0,0.22143906,0.0
0.9345813,0.02006246,1.0,0.96202576,1.0
0.10818663,0.03039148,0.0,0.57379246,0.0
0.4809749,0.091280654,1.0,0.54301614,1.0
0.24526994,0.06145752,1.0,0.2278652,1.0
0.64163566,0.07590333,1.0,0.43273517,1.0
0.73661083,0.060010195,0.0,0.12938689,0.0
0.062191624,0.020244062,0.0,0.39372414,0.0
0.6600141,0.06868612,0.0,0.9172576,0.0
0.5131016,0.08806312,0.0,0.6813201,0.0
0.8158166,0.05675014,1.0,0.9607155,1.0
0.24358325,0.042787578,0.0,0.058567442,0.0
0.17812628,0.057829335,0.0,0.1679367,0.0
0.5972247,0.08254893,0.0,0.87421364,0.0
0.18355252,0.04553853,0.0,0.5312869,0.0
0.2327098,0.045515712,1.0,0.038260505,1.0
0.5413906,0.06626852,1.0,0.93686515,1.0
0.07001843,0.022308368,0.0,0.865668,0.0
0.19555876,0.036523737,0.0,0.0780726,0.0
0.8638047,0.042179152,0.0,0.8678544,0.0
0.9417465,0.01832245,1.0,0.88357925,1.0
0.87646717,0.028116377,0.0,0.9133958,0.0
0.98209524,0.008526692,1.0,0.9975017,1.0
0.9216537,0.028817814,1.0,0.799596,1.0
0.8931097,0.027343279,1.0,0.9619147,1.0
0.29991993,0.068629354,0.0,0.45697582,0.0
0.096996866,0.030442992,0.0,0.01680189,0.0
0.98127747,0.008027274,1.0,0.9942405,1.0
0.3772545,0.07521388,0.0,0.02722303,0.0
0.2911151,0.056258798,1.0,0.15426084,1.0
0.7309751,0.059283387,0.0,0.6449066,0.0
0.11802079,0.035903268,0.0,0.030194236,0.0
0.08028674,0.025033899,0.0,0.017385755,0.0
0.7511193,0.05618032,0.0,0.10781859,0.0
0.2395475,0.059276637,0.0,0.06030741,0.0
0.28556478,0.0671838,0.0,0.22442092,0.0
0.95425147,0.016746027,1.0,0.9754601,1.0
0.91318166,0.022946928,1.0,0.9775441,1.0
0.35204497,0.08332355,0.0,0.027527917,0.0
0.5233373,0.07269219,0.0,0.68912095,0.0
0.8394298,0.0396941,1.0,0.3684929,1.0
0.96545506,0.014998938,1.0,0.97622234,1.0
0.74065095,0.07307505,1.0,0.6980343,1.0
0.23828109,0.054879505,0.0,0.60154134,0.0
0.81446844,0.06602975,1.0,0.8139591,1.0
0.97004795,0.01113176,0.0,0.99526656,0.0
0.31959084,0.073465884,1.0,0.14679405,1.0
0.19757156,0.06142746,0.0,0.018709416,0.0
0.3528267,0.07645177,1.0,0.33206496,1.0
0.76661927,0.05288426,1.0,0.6923314,1.0
0.094891965,0.01884248,0.0,0.043272715,0.0
0.13305779,0.02472552,0.0,0.17897297,0.0
0.12506093,0.02403259,0.0,0.13861412,0.0
0.7151836,0.067190714,1.0,0.5714076,1.0
0.42830634,0.07950422,0.0,0.121489786,0.0
0.22963731,0.041664846,0.0,0.4612102,0.0
0.84907675,0.037962064,1.0,0.9320458,1.0
0.14993882,0.027045077,0.0,0.17062694,0.0
0.34844682,0.045447238,0.0,0.47778848,0.0
