y_hat,y_hat_sigma,y_true,aleatoric
0.04143815,0.014686157,0.0,0.03579559
0.091478236,0.021412151,0.0,0.05916198
0.64649963,0.08493389,1.0,0.09579794
0.9662912,0.017757267,1.0,0.01691779
0.05954168,0.014104402,0.0,0.04611883
0.09830631,0.0192528,1.0,0.09249096
0.96425086,0.01796756,1.0,0.02829798
0.19690591,0.04580547,0.0,0.06379568
0.576252,0.103366725,1.0,0.18099068
4.274568e-05,5.2746287e-05,0.0,5.5456807e-05
0.37536597,0.096182674,0.0,0.20754905
0.08416696,0.031049509,0.0,0.035414387
0.21480395,0.04791218,1.0,0.075592205
0.76639384,0.06310557,1.0,0.06816057
0.041917432,0.019974494,0.0,0.023188617
0.0050617256,0.0031540752,0.0,0.0021032754
0.08055113,0.017351642,0.0,0.06476618
0.8218745,0.06803156,0.0,0.1597555
0.68392897,0.0878412,0.0,0.09042577
0.0055284975,0.0041850684,0.0,0.00450676
0.0017515795,0.0012183322,0.0,0.0021975231
0.748615,0.07446778,1.0,0.08932394
0.6707037,0.08719815,1.0,0.11208619
0.002440847,0.002387278,0.0,0.0011405365
0.23159248,0.05021005,1.0,0.09180813
0.08648835,0.038608376,0.0,0.022839788
0.00039382826,0.00041672625,0.0,0.00042813658
0.100495085,0.019894894,0.0,0.077408604
0.08879202,0.017305328,0.0,0.08206647
7.3064366e-05,8.791296e-05,0.0,8.987845e-05
0.14609376,0.034573052,1.0,0.059010413
0.00067608064,0.0005198639,0.0,0.00077970297
0.8654713,0.050368953,1.0,0.058785975
0.093103945,0.018004635,0.0,0.08237857
0.97165334,0.01621934,1.0,0.014790867
0.94658536,0.027470177,1.0,0.030266894
0.6638164,0.07202065,1.0,0.10845649
0.02576959,0.028548528,0.0,0.016569575
0.76575285,0.060359444,0.0,0.05231159
0.00051068404,0.0005367886,0.0,0.00055537693
0.0068196566,0.0035087392,0.0,0.0073857633
0.037697583,0.017841361,0.0,0.02354861
0.09103467,0.01776884,0.0,0.08312038
0.8987125,0.053875864,1.0,0.073506564
0.9149491,0.035025265,1.0,0.056984924
0.8729325,0.049682483,1.0,0.053289775
0.43439156,0.07553481,0.0,0.071583755
0.001988558,0.0012266549,0.0,0.002217717
0.9724268,0.011249393,1.0,0.013143085
0.86348313,0.04710237,0.0,0.072606966
0.033761512,0.016751658,0.0,0.02984603
0.5281568,0.088743456,0.0,0.08058319
0.53629446,0.109250456,1.0,0.24112998
0.909643,0.028756803,1.0,0.037800323
0.12526594,0.04746439,0.0,0.06084465
0.0057354015,0.0033696473,0.0,0.0050138696
0.2965965,0.09345221,0.0,0.1199716
0.0031094395,0.0021831195,0.0,0.0023845378
0.9984925,0.0013870969,1.0,0.00073085405
0.11283316,0.022061005,0.0,0.10260683
0.32519236,0.062832765,0.0,0.088106595
0.4435085,0.09916468,1.0,0.10331437
0.98927844,0.0049767247,1.0,0.007420292
0.0028693064,0.0020963324,0.0,0.002708354
0.00021889899,0.0002195178,0.0,0.0002918804
0.9996753,0.00034571748,1.0,0.00019577566
0.9978974,0.0016577943,1.0,0.0020608502
0.0024205076,0.0031035992,0.0,0.0018848189
0.8014707,0.06701654,1.0,0.07388113
0.0009860479,0.000726023,0.0,0.0008945328
0.88136476,0.034303002,1.0,0.042964216
0.08960242,0.017614078,0.0,0.08217704
0.9837431,0.0069170743,1.0,0.008675403
0.0035164105,0.0038046697,0.0,0.005273896
0.16385095,0.06382691,0.0,0.0696634
0.95508516,0.022425057,1.0,0.03640578
0.0032646165,0.0020374926,0.0,0.0035556396
0.0015415319,0.0010267799,0.0,0.0018066497
0.0006096566,0.00050934334,0.0,0.0007494767
0.26502243,0.08602685,0.0,0.046091627
0.0005478989,0.00041552418,0.0,0.0006633181
0.27298263,0.06831673,0.0,0.07064361
0.6156724,0.08766751,1.0,0.059949476
0.00040950385,0.00046512083,0.0,0.00043835398
0.99962634,0.00027544008,1.0,0.00042427325
0.27732182,0.088329345,0.0,0.07475428
0.00056212733,0.0004946753,0.0,0.00059810834
0.6293124,0.08099611,1.0,0.07249419
0.00074159727,0.0006499433,0.0,0.0008288386
0.9427332,0.022398723,1.0,0.034720935
0.0003980575,0.00034688856,0.0,0.00046734
0.0010148216,0.0008204945,0.0,0.0010250197
0.29280323,0.04852256,0.0,0.17677912
0.0005608229,0.00048336512,0.0,0.0006901061
0.003586634,0.0025463342,0.0,0.002858753
0.8626837,0.048052575,1.0,0.037853897
0.0013986937,0.0009997069,0.0,0.0011498734
0.68930405,0.06010252,1.0,0.08762815
0.3301109,0.11339161,0.0,0.09266383
0.93776995,0.026148388,1.0,0.02331849
0.165344,0.051185813,0.0,0.045956947
0.98774296,0.008803929,1.0,0.014264757
0.5688729,0.0911343,1.0,0.09164293
0.020455498,0.007018676,0.0,0.019084902
0.93235546,0.02999315,1.0,0.036826484
0.00023195898,0.00022360057,0.0,0.00026808627
0.9771295,0.017809277,1.0,0.021698678
0.00045039674,0.00046928567,0.0,0.00047193078
0.031999096,0.01312535,0.0,0.0137358885
0.20053461,0.042486772,0.0,0.064681396
0.6935183,0.09967373,1.0,0.09639369
0.8996212,0.0382783,1.0,0.05495951
0.2597295,0.09898327,0.0,0.115156665
0.11537842,0.0239092,0.0,0.08921504
0.45467198,0.10611972,0.0,0.10247963
0.9856798,0.0071474225,1.0,0.012785061
0.7466165,0.069309406,1.0,0.07450072
0.9379718,0.02595556,0.0,0.025849432
0.9649687,0.017174229,1.0,0.03060365
0.9339587,0.023688091,1.0,0.017149169
0.28570005,0.054324698,0.0,0.088017665
0.42960948,0.07316744,0.0,0.16876382
0.17266016,0.03351005,0.0,0.1078573
0.09686928,0.02147455,1.0,0.06505295
0.8456932,0.051660296,1.0,0.051748335
0.99744874,0.0028410647,1.0,0.0016804668
0.094081424,0.018672634,0.0,0.08487555
0.008698866,0.0064122328,0.0,0.0068547227
0.13840637,0.06713497,0.0,0.060971558
0.025653573,0.008016811,0.0,0.025801757
0.65464735,0.1129811,1.0,0.12249427
0.03131648,0.020336138,0.0,0.034260936
0.18168916,0.041844584,1.0,0.07208939
0.94096565,0.02425898,1.0,0.03342122
0.9846054,0.007465699,1.0,0.014517757
0.4284686,0.109100804,1.0,0.20773406
0.18295693,0.04491219,0.0,0.078410886
0.05259375,0.020674638,0.0,0.023492657
0.17855135,0.037320666,1.0,0.067990884
0.9792997,0.010782985,1.0,0.013820732
0.9573785,0.017999064,1.0,0.027109241
0.0017562917,0.0014424063,0.0,0.0018677308
0.9785552,0.009074508,1.0,0.013427754
0.98497677,0.006849222,1.0,0.008760299
0.00018249113,0.0001946808,0.0,0.00022824624
0.96725017,0.016742125,1.0,0.021574514
0.7512438,0.080417186,0.0,0.09635398
0.86572754,0.06298519,1.0,0.07577086
0.62366563,0.08662937,0.0,0.12077981
0.9180578,0.026648946,1.0,0.030925527
0.01479167,0.006332289,0.0,0.015870377
0.03941486,0.018425744,0.0,0.02086124
0.16066867,0.060569875,0.0,0.070994355
0.9343303,0.03118262,1.0,0.02941688
0.14823055,0.069478355,0.0,0.06793913
0.22104375,0.06631354,0.0,0.0893299
0.9852,0.007440097,1.0,0.00974133
0.07691211,0.032117706,0.0,0.039217986
0.013019521,0.0050163916,0.0,0.012790445
0.0012418636,0.0009392233,0.0,0.0014115238
0.93180174,0.029262865,1.0,0.044399064
0.98900783,0.005385024,1.0,0.008616466
0.00076867343,0.0007805427,0.0,0.00070446276
0.92697227,0.025641553,1.0,0.034875818
0.859128,0.043155394,1.0,0.05670594
0.76201767,0.07707618,1.0,0.092235595
0.96694124,0.01559163,1.0,0.026534522
0.9762468,0.009663079,1.0,0.014944351
0.010986316,0.01150528,0.0,0.007292529
0.8383674,0.05845851,1.0,0.11606491
0.79032737,0.08367317,0.0,0.1195743
0.00042505833,0.00035198094,0.0,0.00052798365
0.14232223,0.03148876,0.0,0.093652
0.08885729,0.01737044,0.0,0.0814274
0.93825,0.025839606,1.0,0.03570425
0.08475809,0.017751606,0.0,0.07111047
0.0021206466,0.0017791224,0.0,0.0017046833
0.024903009,0.0080613885,0.0,0.023515908
0.7002775,0.066314064,0.0,0.086679295
0.06651092,0.02752908,0.0,0.023081226
0.002284354,0.0015399304,0.0,0.0027840177
0.11818737,0.030630363,0.0,0.053271845
0.5227673,0.08730594,0.0,0.12046853
0.11905863,0.038935777,0.0,0.041923486
0.00060401094,0.00054008194,0.0,0.0006930327
0.0050634,0.0026788013,0.0,0.00458687
0.812085,0.068930574,1.0,0.118511625
0.1692991,0.038249347,0.0,0.11623319
0.00013127706,0.00014975492,0.0,0.00016899535
0.13999104,0.050101012,0.0,0.060023345
0.7983264,0.06658515,1.0,0.088173375
0.50660664,0.12726654,0.0,0.06209696
0.00026678122,0.00025120724,0.0,0.0003575697
0.85202265,0.049864694,1.0,0.058357097
0.26366153,0.08025757,0.0,0.065189734
0.7258793,0.07863144,1.0,0.08241898
0.85051346,0.053196374,1.0,0.10656941
0.10881377,0.021979403,0.0,0.076838896
0.44598335,0.1012206,1.0,0.06996343
0.7051002,0.064028084,1.0,0.077821635
0.96818125,0.018964982,1.0,0.022901306
0.7282293,0.06535114,0.0,0.11466833
0.74588895,0.07498681,1.0,0.04785792
0.1282613,0.06351057,0.0,0.10948187
0.04444851,0.015843978,0.0,0.024681477
0.108015515,0.033488225,0.0,0.04852623
0.0040066536,0.0035887207,0.0,0.0052947607
0.06464443,0.02757943,0.0,0.019962722
0.07248713,0.019702412,0.0,0.04582283
0.88856524,0.044802215,1.0,0.03886836
0.16895811,0.032614753,0.0,0.10269043
0.92385644,0.02580787,1.0,0.035481554
0.18401204,0.04136119,0.0,0.06799133
0.6711994,0.082113765,1.0,0.09020801
0.031090084,0.015902568,0.0,0.017017405
0.23575518,0.07942832,0.0,0.081501074
0.991698,0.0052748136,1.0,0.0048375227
0.16132893,0.06010298,0.0,0.042462148
0.14413606,0.060666412,1.0,0.04935274
0.8069871,0.061482422,0.0,0.11969252
0.96824425,0.014752705,1.0,0.017288562
0.99402314,0.0028024004,1.0,0.003316449
0.835046,0.057044383,1.0,0.04998814
0.10172067,0.019863883,0.0,0.08107605
0.20383558,0.046045247,0.0,0.07340382
0.20268488,0.047550622,0.0,0.07324962
0.35578534,0.11375959,0.0,0.15476507
0.7786651,0.071025945,1.0,0.0823072
0.8964828,0.046618547,1.0,0.046627928
0.40913856,0.08771193,1.0,0.113405384
0.021147836,0.013264969,0.0,0.018951574
0.19182394,0.042297225,1.0,0.069147855
0.9917723,0.0048238216,1.0,0.0072983657
0.83696145,0.05530947,1.0,0.08263663
0.59797585,0.08374034,1.0,0.14334756
0.00054524944,0.00056756806,0.0,0.0005434201
0.66012824,0.085057445,1.0,0.05339149
0.97206414,0.011412223,1.0,0.012735142
0.9891908,0.004930346,1.0,0.007047995
0.5265226,0.118705474,1.0,0.14950886
0.5558625,0.06307881,0.0,0.0790359
0.00036740812,0.0003349701,0.0,0.00048103684
0.30572563,0.092454046,0.0,0.04438355
0.4032133,0.06514872,0.0,0.09276151
0.0027184915,0.0023247295,0.0,0.0016075842
0.000758153,0.00056569435,0.0,0.0009656559
0.99011105,0.0051869126,1.0,0.007087506
0.93706506,0.024152195,1.0,0.025382567
0.14604132,0.02719722,0.0,0.12427787
0.0037902084,0.0020467346,0.0,0.0033183189
0.98304534,0.010118896,1.0,0.010753627
0.0131803835,0.0054669757,0.0,0.012606939
0.0156981,0.009795854,0.0,0.01902624
0.13466609,0.03351754,0.0,0.06066324
0.88332677,0.040007424,1.0,0.06837936
0.95197517,0.019656686,1.0,0.018699735
0.00042053405,0.0003729517,0.0,0.0005138038
0.0004978352,0.00045512483,0.0,0.0005495335
0.1882918,0.045606688,0.0,0.08016561
0.00038192104,0.00034491674,0.0,0.00041715213
0.2145478,0.057852928,0.0,0.049397163
0.47071505,0.09035795,1.0,0.07050337
0.22848785,0.06811334,0.0,0.04916157
0.9838911,0.008073121,1.0,0.0078459745
0.73448503,0.068263456,1.0,0.059540875
0.39748138,0.09403448,1.0,0.073524654
0.48256665,0.18011968,0.0,0.27765092
0.0004157652,0.00038553617,0.0,0.00048174834
0.34225547,0.10800431,0.0,0.122619346
0.854481,0.05236077,0.0,0.09402525
0.10998732,0.023617007,0.0,0.06912641
0.9771748,0.010054185,1.0,0.021491494
0.9924465,0.0039173113,1.0,0.0053152605
0.11073108,0.040609702,0.0,0.046213076
0.6644812,0.09912288,1.0,0.10256057
0.33338204,0.0767323,0.0,0.062813096
0.9427995,0.021711413,1.0,0.029331015
0.46033463,0.06789682,1.0,0.25117412
0.54807645,0.08975509,1.0,0.06679498
0.87169707,0.044726513,0.0,0.05766115
0.92431444,0.035910916,0.0,0.040477067
0.91875666,0.02546495,1.0,0.034666676
0.041818067,0.018951394,0.0,0.019701393
0.059952874,0.014465665,0.0,0.04847677
0.24358845,0.050601296,0.0,0.09118165
0.1367048,0.046471145,0.0,0.04222049
0.19653891,0.041689537,0.0,0.069889896
0.001259627,0.0011286075,0.0,0.0011440914
0.85953176,0.06000333,1.0,0.051356517
0.9404699,0.031614304,1.0,0.027176257
0.000498806,0.00045402296,0.0,0.0004974936
0.15827912,0.052463777,0.0,0.058041167
0.11282655,0.04559297,0.0,0.06641501
0.00086053275,0.00070060644,0.0,0.000987378
0.10838739,0.046524,0.0,0.05072228
0.98614687,0.0066402997,1.0,0.009477409
0.1610449,0.09588642,1.0,0.0679901
0.9975719,0.001839133,1.0,0.0024446235
0.0032641862,0.0019924042,0.0,0.0037631516
0.8130876,0.078539036,1.0,0.10838132
0.24937068,0.048962526,0.0,0.07488824
0.79036385,0.05900883,0.0,0.05061164
0.09006549,0.053903203,0.0,0.07078022
0.08331336,0.02999592,0.0,0.028526101
0.9882922,0.0076218983,1.0,0.008129587
0.108779885,0.04415463,0.0,0.040498223
0.8571878,0.07136288,1.0,0.0752379
0.7903425,0.05577369,1.0,0.07524769
0.41635522,0.12316182,1.0,0.14013669
0.77858114,0.07885239,1.0,0.08364231
0.051745582,0.012539916,0.0,0.04490624
0.19053383,0.05973755,0.0,0.051743127
0.7582057,0.06322113,1.0,0.09065894
0.40798646,0.08354263,1.0,0.07120691
0.027413795,0.020870322,0.0,0.02213155
0.9976175,0.0020743061,1.0,0.0019246988
0.0104128495,0.0070350976,0.0,0.009102446
0.00020565103,0.00020085291,0.0,0.00027759786
0.00077252276,0.00075940357,0.0,0.0007207701
0.96074474,0.01577887,1.0,0.014040445
0.53192073,0.12108891,0.0,0.12732361
0.027671384,0.009200797,0.0,0.02881991
0.896983,0.046301123,1.0,0.045629308
9.217197e-05,0.00010259545,0.0,0.00011372499
0.102955885,0.020166669,0.0,0.08636679
0.8414068,0.052290544,1.0,0.06541141
0.0002508134,0.0002610908,0.0,0.00029734249
0.00024086068,0.00021490491,0.0,0.00030240914
0.037989013,0.017743211,0.0,0.01975763
0.31986505,0.10051472,0.0,0.1496506
0.1623519,0.058005083,0.0,0.0712029
0.6496252,0.0799218,0.0,0.08937385
0.91493034,0.032318145,1.0,0.03195291
0.8635717,0.0500316,1.0,0.07864483
0.42244306,0.10620393,0.0,0.08117944
0.16242073,0.03766908,0.0,0.06458425
0.17710797,0.040264465,0.0,0.06814708
0.9973461,0.0022199785,1.0,0.0026749913
0.9368457,0.027005795,1.0,0.027939698
0.91328377,0.035226945,1.0,0.031741627
0.0002976643,0.00025310242,0.0,0.0003787066
0.8138477,0.059268996,1.0,0.050604768
0.0007730022,0.0006240269,0.0,0.000915265
0.37460274,0.12579075,0.0,0.11331813
0.9717571,0.0120872855,1.0,0.0145061845
9.22663e-05,0.00010169053,0.0,0.00011097625
0.14702846,0.04713274,0.0,0.042939484
0.0036190334,0.002201628,0.0,0.0038538743
0.021847699,0.015658706,0.0,0.011294379
0.082032785,0.03445978,0.0,0.031162562
0.001662301,0.001115704,0.0,0.0018228113
0.89204973,0.04047674,1.0,0.043412007
0.0658345,0.032345954,0.0,0.043959886
0.0015995642,0.0017004951,0.0,0.0019709172
0.00036873936,0.0004156048,0.0,0.00038009122
0.99461067,0.0056990194,1.0,0.003604858
0.03042931,0.009682987,0.0,0.030769048
0.036036298,0.017818825,0.0,0.023160424
0.12369616,0.023646038,0.0,0.08850078
0.31639186,0.124388084,0.0,0.14489341
0.5645715,0.07470039,1.0,0.06951682
0.0005924204,0.00060719665,0.0,0.00060954806
0.9786287,0.010768226,1.0,0.011814144
0.839474,0.053720504,1.0,0.06647307
0.00049662974,0.00043575812,0.0,0.0005757698
0.34614542,0.12773153,0.0,0.2456852
0.8009094,0.05256581,1.0,0.068596646
0.16761205,0.053872876,0.0,0.040202573
0.060041316,0.023726497,0.0,0.022662126
0.35843495,0.095726304,0.0,0.16787669
0.6649787,0.08728005,1.0,0.1799227
0.2261174,0.09364949,1.0,0.10535884
0.02376605,0.011393719,0.0,0.011395969
0.15751441,0.037950628,1.0,0.063297205
0.9714791,0.0143170925,1.0,0.022808312
0.14099343,0.033172674,1.0,0.07657902
0.9950257,0.0031773257,1.0,0.003865848
0.26518488,0.0920064,0.0,0.09610731
0.13121049,0.02527792,0.0,0.106013745
0.0694875,0.04000425,0.0,0.028918363
0.23917758,0.047384474,0.0,0.07845281
0.00028500473,0.00025610978,0.0,0.00033231344
0.088581204,0.03357421,0.0,0.037450697
0.00027442793,0.00023986679,0.0,0.00033283676
0.01878841,0.0067844535,0.0,0.019415092
0.52105165,0.10319105,0.0,0.051454566
0.063572355,0.022086136,0.0,0.039979935
0.44838673,0.09632449,0.0,0.0930751
0.22933306,0.052588653,0.0,0.085261814
0.29103526,0.0645993,0.0,0.105060495
0.9829619,0.009358121,1.0,0.013356183
0.09700375,0.04399669,0.0,0.026773691
0.980095,0.009868636,1.0,0.013910085
0.89974904,0.034716897,1.0,0.027258307
0.994676,0.0030919625,1.0,0.0038135056
0.051956758,0.023351708,0.0,0.02655374
0.67241204,0.09330132,0.0,0.10279565
0.12121045,0.024297763,0.0,0.11107739
0.0007141951,0.00056726683,0.0,0.0007708127
0.28264713,0.07482919,1.0,0.05831231
0.65335226,0.07186659,1.0,0.11780238
0.0007552834,0.0006324559,0.0,0.0008440702
0.0004372879,0.00044522248,0.0,0.00042809424
0.97718906,0.012924316,1.0,0.023553524
0.12933996,0.07154196,1.0,0.08291214
0.9867182,0.0069799307,1.0,0.014654419
0.006682832,0.0034044748,0.0,0.0077964026
0.9550021,0.018556051,1.0,0.02013265
0.11621753,0.021684768,0.0,0.10186728
0.9451144,0.027125146,1.0,0.03730211
0.4132379,0.12614302,0.0,0.073424436
0.5716918,0.082514405,1.0,0.11420146
0.6419478,0.07881653,1.0,0.07666063
0.06230139,0.024919894,0.0,0.01553111
0.81473815,0.064162046,1.0,0.0681851
0.9555669,0.021944327,1.0,0.022431867
0.15619446,0.03822154,0.0,0.0675781
0.9810635,0.008547393,1.0,0.013576715
0.9789999,0.009069111,1.0,0.021419814
0.24886912,0.047475018,0.0,0.13069542
0.008932727,0.00685137,0.0,0.009249288
0.822105,0.077487975,1.0,0.0750327
0.035369847,0.01625727,0.0,0.017189445
0.9647864,0.017841507,1.0,0.011890335
0.00026293634,0.00025614232,0.0,0.00030679684
0.80328274,0.072689235,1.0,0.058084674
0.9407041,0.02522764,1.0,0.03668592
0.91662365,0.037613586,1.0,0.044377737
0.1391844,0.058333825,1.0,0.030240444
0.9883346,0.0059249233,1.0,0.0064058737
0.43090042,0.108088344,0.0,0.11516577
0.42022994,0.14431472,1.0,0.17019704
8.340882e-05,8.927519e-05,0.0,0.00011717632
0.0013311602,0.0010021571,0.0,0.0014073616
0.95343673,0.022958249,1.0,0.011907802
0.00037601005,0.00041563067,0.0,0.0003965488
0.6956302,0.09001534,0.0,0.06435818
0.08870723,0.01738262,0.0,0.08104757
0.0018473096,0.0018487683,0.0,0.00090596086
0.98115265,0.008994004,1.0,0.011824196
0.12493899,0.030863293,0.0,0.055432167
0.063568115,0.026723461,0.0,0.025291117
0.0014581507,0.0010219549,0.0,0.0017083456
0.9862625,0.01141567,1.0,0.0074901353
0.0034887607,0.001999664,0.0,0.0034405342
0.1368196,0.042516507,0.0,0.04686325
0.9925956,0.0039587044,1.0,0.006425732
0.7989468,0.07906204,1.0,0.11468653
0.00021975503,0.00024851025,0.0,0.00025693548
0.9908634,0.004403696,1.0,0.0070474455
0.03723271,0.014340471,0.0,0.014787377
0.53715533,0.094826706,0.0,0.09372132
0.28371066,0.07273047,0.0,0.060259126
0.00049851544,0.00040413058,0.0,0.0004980613
0.09982926,0.041073337,0.0,0.042405717
0.766491,0.061505154,1.0,0.0778075
0.20449369,0.04815871,1.0,0.08605812
0.22052261,0.04617671,0.0,0.08137084
0.98544025,0.008222424,1.0,0.0100782765
0.5614092,0.082859345,1.0,0.08226826
0.07753982,0.032968953,0.0,0.02969773
0.4354014,0.090269476,1.0,0.11863923
0.7690794,0.09012661,0.0,0.07256742
0.21024178,0.056214754,0.0,0.064186625
0.6003967,0.09483397,1.0,0.21395947
0.005562571,0.0031655116,0.0,0.005775286
0.01605133,0.008802634,0.0,0.011018783
9.4013514e-05,0.000117737145,0.0,0.00010587176
0.15625215,0.0396575,1.0,0.063031696
0.0027417133,0.0024497453,0.0,0.0047877543
0.0017159584,0.0012536882,0.0,0.0020569782
0.0003413475,0.0003150119,0.0,0.00042778338
0.95040303,0.01963913,1.0,0.017240047
0.000136419,0.00013375422,0.0,0.0001794148
0.71303684,0.07111828,1.0,0.09424875
0.26364523,0.07649917,0.0,0.07285979
0.92476326,0.027159285,1.0,0.033958666
0.8307121,0.08863284,1.0,0.1691306
0.31733367,0.08507338,1.0,0.052412733
0.98858845,0.005863372,1.0,0.008866008
0.94195056,0.026693095,1.0,0.027522467
0.60911083,0.095522165,1.0,0.0726136
0.0029711588,0.0022850584,0.0,0.002122996
0.0007187909,0.00057521695,0.0,0.000867721
0.8096456,0.0742688,1.0,0.1178508
0.522538,0.06881955,1.0,0.054491747
0.6063285,0.07526759,0.0,0.057029724
0.9551713,0.023580348,1.0,0.034827776
0.06390495,0.027318673,0.0,0.029722534
0.97150457,0.011627341,1.0,0.010736164
0.94955176,0.020791946,1.0,0.02433492
0.030489752,0.010618367,0.0,0.02685007
0.080471374,0.018327624,0.0,0.05527783
0.08948783,0.017592233,0.0,0.079797685
0.7565557,0.0903771,1.0,0.11202391
0.00021760465,0.00019842906,0.0,0.00026588968
0.08395076,0.034485307,0.0,0.029150603
0.000707267,0.00060106436,0.0,0.00094903307
0.83675265,0.04766365,1.0,0.046175353
0.76967186,0.095359705,0.0,0.13125612
0.09997992,0.025710532,0.0,0.044056073
0.31571397,0.055130634,0.0,0.19521025
0.0004208435,0.00036287564,0.0,0.00043818227
0.16172259,0.04811703,0.0,0.05323551
0.0004984089,0.0005229758,0.0,0.0005221202
0.18805772,0.04129445,0.0,0.07032592
0.99585295,0.0024205355,1.0,0.0027900692
0.101031125,0.020258594,0.0,0.084457815
0.19673409,0.04491642,1.0,0.06799973
0.9577955,0.020785159,1.0,0.025485042
0.9872926,0.0066223447,1.0,0.009962808
0.5149578,0.08473368,0.0,0.0655787
0.28078282,0.09019072,1.0,0.1559059
0.97433543,0.012714845,1.0,0.014204869
0.9904635,0.0051306924,1.0,0.006716107
0.0041231,0.003134165,0.0,0.0038369035
0.9866168,0.0069243344,1.0,0.01137733
0.15260407,0.03747971,0.0,0.059167895
0.9680436,0.0141953,1.0,0.013425076
0.87993586,0.040420394,1.0,0.045751728
0.61222017,0.08403821,1.0,0.077783786
0.6379872,0.11041473,1.0,0.16238731
0.94761336,0.02186786,1.0,0.028497448
0.00030769582,0.00034179795,0.0,0.00031790466
0.98751086,0.0072349086,1.0,0.0058628
0.67639023,0.08375723,1.0,0.2004271
0.013993928,0.00577728,0.0,0.014382532
0.8820931,0.056275,1.0,0.087107375
0.22905041,0.05454337,0.0,0.08796038
0.010684796,0.005087292,0.0,0.011373609
0.96404433,0.017675888,1.0,0.014349366
0.9379323,0.028276276,0.0,0.049960297
0.9477207,0.021194097,1.0,0.03287038
0.63796717,0.08813222,1.0,0.07738341
0.16706926,0.040387787,0.0,0.06636076
0.28031203,0.054321066,0.0,0.088746496
0.1323641,0.025440084,0.0,0.083769396
0.47332466,0.09292521,1.0,0.09466484
0.32221237,0.076951325,0.0,0.06311064
0.00048472336,0.0003930465,0.0,0.0005514465
0.0422467,0.011408649,0.0,0.04073762
0.9992534,0.00082094513,1.0,0.0005304948
0.00039775023,0.0003473229,0.0,0.0004568817
0.25983065,0.057223544,1.0,0.05413869
0.00036841622,0.00041269575,0.0,0.0003963159
0.21697038,0.049419854,0.0,0.081153885
0.9643077,0.01711956,1.0,0.030044045
0.084907144,0.049375087,0.0,0.03579203
0.032948144,0.0137085635,0.0,0.012557458
0.089383215,0.0177457,0.0,0.0825813
0.9873151,0.006280387,1.0,0.009378677
0.96158516,0.020165438,1.0,0.041074507
0.00019420867,0.00020342025,0.0,0.00022373351
0.11308034,0.038059074,0.0,0.04094748
0.7514245,0.08447438,0.0,0.097498246
0.162765,0.039185975,0.0,0.06403876
0.064033985,0.01453919,0.0,0.061098438
0.9901583,0.004488239,1.0,0.008279262
0.93533015,0.030447504,1.0,0.03846026
0.00017486938,0.00018104451,0.0,0.00021561013
0.3782078,0.09232783,0.0,0.077507645
0.00498276,0.0028822208,0.0,0.0055026067
0.9185158,0.029786242,1.0,0.027755395
0.63355047,0.0895719,1.0,0.090380505
0.87758994,0.05363945,0.0,0.06442513
0.23920435,0.07167849,1.0,0.07951019
0.46995917,0.10116695,1.0,0.06301949
0.0061561987,0.0030772993,0.0,0.0064773317
0.0010090752,0.0009894709,0.0,0.00087847013
0.97693133,0.012134313,1.0,0.014383603
0.9846141,0.007658033,1.0,0.008695031
0.10015001,0.020242408,0.0,0.07287294
0.93317586,0.029341554,1.0,0.02158132
0.35743597,0.07285077,1.0,0.06357587
0.00019943745,0.00019948838,0.0,0.00023730235
0.17861421,0.039352894,0.0,0.102035314
0.00031721435,0.0003487892,0.0,0.000355841
0.005322491,0.0036960507,0.0,0.0054589254
0.0005251503,0.00044775277,0.0,0.0005928716
0.04230876,0.020054156,0.0,0.024409372
0.0014098318,0.0009878791,0.0,0.0017174253
0.99914265,0.00089826336,1.0,0.00061315496
0.8499915,0.055776995,1.0,0.05421244
0.5594689,0.094461076,1.0,0.18470754
0.11501907,0.044842493,0.0,0.04987389
0.952373,0.022868877,1.0,0.020154329
0.98616415,0.0067210435,1.0,0.00526998
0.28481504,0.05576735,1.0,0.07837385
0.14229143,0.03328765,0.0,0.0585896
0.00013678848,0.00012792418,0.0,0.000153494
0.2566786,0.10320375,1.0,0.11933584
0.020071363,0.015776271,0.0,0.022711057
0.06362838,0.030239496,0.0,0.023144297
0.002496294,0.0022390205,0.0,0.0016515785
0.1350871,0.031973574,0.0,0.05175804
0.1152474,0.044888183,0.0,0.048850376
0.8949932,0.042063877,1.0,0.06880369
0.09220781,0.018053528,0.0,0.084612414
3.5424455e-05,4.7289333e-05,0.0,4.0517356e-05
3.464493e-05,4.3207587e-05,0.0,4.549846e-05
0.0010958223,0.0009796357,0.0,0.0009767134
0.18302482,0.045929268,0.0,0.10986556
0.26927373,0.051105835,1.0,0.1914372
0.0029052051,0.0028239228,0.0,0.0017680313
0.0017871036,0.0015041321,0.0,0.0016815943
0.0005623046,0.0004557673,0.0,0.00070836
0.5849405,0.10430847,0.0,0.15833859
0.0008781563,0.0006983914,0.0,0.0009104126
0.32677487,0.08261892,0.0,0.07667167
0.88585794,0.04344477,1.0,0.059340935
0.885092,0.048697475,1.0,0.08714396
0.0005624739,0.00046953815,0.0,0.00066834374
0.8584286,0.058493372,1.0,0.07919793
0.2525632,0.064522386,0.0,0.043672558
0.81608826,0.06352873,1.0,0.06329954
0.9439211,0.028164294,1.0,0.054884877
0.037509985,0.010295808,0.0,0.036181685
